Project_Id,Country,StateName,CityName,ProjectTypes,CertLevel,PointsAchieved,FloorArea,EnergySaving,CO2Avoided,CertDate
1000195656,IN,KAR,BEN,"Office: Administrative/Professional",Gold,64,8621,323288,229534,"2025-04-23 00:00:00"
1000195716,IN,KAR,BEN,"Office: Administrative/Professional",Gold,71,22105.99,828975,588572,"2025-04-05 00:00:00"
1000196155,CN,HAR,HAR,"Retail: Enclosed Mall",Gold,67,104293,8473806,4745332,"2024-08-30 00:00:00"
1000196158,CN,HOH,HOH,"Retail: Enclosed Mall",Gold,68,76309,6200106,3472060,"2024-08-28 00:00:00"
1000196238,ES,BAL,IBI,"Lodging: Hotel/Motel/Resort, Full Service",Platinum,83,6038.7,686902,157987,"2025-07-30 00:00:00"
1000196388,ES,CON,CON,CONF,Gold,69,2000,125000,28750,"2025-06-09 00:00:00"
1000196626,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,19139,717712,401919,"2024-09-01 00:00:00"
1000196627,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,20915,784312,439215,"2024-09-01 00:00:00"
1000196628,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,5734,215025,120414,"2024-08-30 00:00:00"
1000196629,CN,ZHE,HAN,"Office: Mixed-Use",Gold,63,5785,216938,121485,"2024-09-05 00:00:00"
1000196631,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,5731,214912,120351,"2024-08-30 00:00:00"
1000196632,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,5781,216788,121401,"2024-09-05 00:00:00"
1000196633,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,5734,215025,120414,"2024-08-30 00:00:00"
1000196634,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,17324,649650,363804,"2024-09-01 00:00:00"
1000196636,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,16541,620288,347361,"2024-08-30 00:00:00"
1000196637,CN,ZHE,HAN,"Office: Mixed-Use",Gold,64,27572,1033950,579012,"2024-09-01 00:00:00"
1000197089,US,NM,ALB,"Office: Medical (Non-Diagnostic)",Silver,56,22693.23,2382789,1048427,"2024-10-24 00:00:00"
1000197469,TR,IST,IST,Other,Platinum,80,500,43750,18812,"2024-11-25 00:00:00"
1000197784,TR,KOC,KOC,"Office: Administrative/Professional",Platinum,81,49589,2603422,1119472,"2024-11-04 00:00:00"
1000199001,CN,JIA,NAN,"Industrial Manufacturing",Gold,70,46735,8178625,4580030,"2024-08-23 00:00:00"
1000199042,CN,JIA,NAN,"Office: Other Office",Gold,77,4102,153825,86142,"2024-08-13 00:00:00"
1000199094,IN,CON,CON,CONF,Gold,77,67584.29,4224018,2999053,"2025-05-09 00:00:00"
1000199099,IN,CON,CON,CONF,Gold,66,4185.28,261580,185722,"2024-06-28 00:00:00"
1000199862,TR,IST,IST,"Lodging: Hotel/Motel/Resort, Full Service",Gold,69,9249,751481,323137,"2025-03-14 00:00:00"
1000202275,IN,KAR,BEN,"Office: Administrative/Professional",Platinum,83,33628.38,1765490,1253498,"2025-05-29 00:00:00"
1000202277,IN,KAR,BEN,"Office: Administrative/Professional",Platinum,83,35274.99,1851937,1314875,"2025-05-29 00:00:00"
1000202279,IN,KAR,BEN,"Office: Administrative/Professional",Platinum,82,35496.84,1863584,1323145,"2025-06-04 00:00:00"
1000202281,AE,AE,AD,"Lodging: Hotel/Motel/Resort, Full Service",Gold,64,39189,3184106,1273642,"2025-02-07 00:00:00"
1000202306,IN,TG,HYD,"Retail: Enclosed Mall",Gold,78,69061.95,5611283,3984011,"2025-01-03 00:00:00"
1000202311,ES,MAD,MAD,"Office: Mixed-Use",Gold,65,7531,282412,64955,"2024-11-22 00:00:00"
1000202318,US,NY,NY,"Office: Mixed-Use",Gold,60,162195.26,6082322,2676222,"2024-12-26 00:00:00"
1000202456,IN,KAR,BEN,"Office: Administrative/Professional",Platinum,82,38708.14,2032177,1442846,"2024-11-02 00:00:00"
1000202477,IN,CON,CON,CONF,Platinum,94,7589.71,664100,471511,"2024-08-30 00:00:00"
1000202479,IN,CON,CON,CONF,Platinum,91,26019.44,2276701,1616458,"2024-07-16 00:00:00"
1000202481,IN,CON,CON,CONF,Platinum,93,4934.82,431797,306576,"2024-07-16 00:00:00"
1000202483,IN,TN,ERO,"Industrial Manufacturing",Platinum,95,10341.5,2533668,1798904,"2024-07-31 00:00:00"
1000202493,US,GA,ATL,"Office: Mixed-Use",Certified,43,24729.29,370939,163213,"2024-10-10 00:00:00"
1000202624,IN,KAR,BEN,"Lodging: Hotel/Motel/Resort, Full Service",Platinum,89,37422,4256752,3022294,"2025-03-05 00:00:00"
1000202628,AE,AE,DUB,"Office: Financial",Gold,71,23975.29,899073,359629,"2024-09-03 00:00:00"
1000202630,AE,AE,SHA,"Office: Mixed-Use",Gold,76,19405.58,727709,291084,"2024-09-03 00:00:00"
1000202632,AE,AE,DUB,"Office: Financial",Gold,69,12582.41,471840,188736,"2024-08-27 00:00:00"
1000202634,AE,AE,DUB,"Office: Financial",Gold,73,1592.36,59713,23885,"2024-08-27 00:00:00"
1000202643,CN,SHA,SHA,"Office: Mixed-Use",Platinum,85,13360,701400,392784,"2024-09-22 00:00:00"
1000202645,CN,SHA,SHA,"Retail: Enclosed Mall",Platinum,83,11000,1251250,700700,"2024-10-03 00:00:00"
1000202704,AE,AE,AD,"Core Learning Space: K-12 Elementary/Middle School",Gold,68,29697,2227275,890910,"2025-01-28 00:00:00"
1000202748,US,CA,SJ,"Office: Mixed-Use",Gold,60,9527.76,357291,157208,"2024-10-02 00:00:00"
1000202888,IN,CON,CON,CONF,Platinum,81,23536.95,2059483,1462233,"2025-02-13 00:00:00"
1000202889,IN,UP,NOI,"Office: Administrative/Professional",Platinum,109,47190.17,2477484,1759014,"2024-06-17 00:00:00"
1000203022,US,DC,WD,"Office: Financial",Gold,60,173961.52,6523557,2870365,"2025-01-31 00:00:00"
1000203024,US,DC,WD,"Office: Financial",Gold,60,25447.8,954292,419889,"2024-12-16 00:00:00"
1000203050,CA,ON,TOR,"Office: Mixed-Use",Gold,71,44250.62,1659398,514413,"2025-02-06 00:00:00"
1000203055,AE,AE,AD,"Core Learning Space: K-12 Elementary/Middle School",Gold,65,26424,1981800,792720,"2024-08-15 00:00:00"
1000203057,CA,CON,CON,CONF,Gold,65,23676.14,1479759,458725,"2024-08-15 00:00:00"
1000203100,AE,AE,AD,"Office: Mixed-Use",Gold,65,26459.35,992226,396890,"2025-02-11 00:00:00"
1000203156,IN,MAH,PUN,"Office: Administrative/Professional",Gold,77,11077.2,415395,294930,"2025-05-03 00:00:00"
1000203158,IN,MAH,PUN,"Office: Administrative/Professional",Gold,76,7630.96,286161,203174,"2025-05-01 00:00:00"
1000203161,US,FL,TAM,"Office: Financial",Gold,65,619.48,23230,10221,"2024-08-08 00:00:00"
1000203178,KR,KYO,IG,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,63,64688.7,8086088,3315296,"2024-12-04 00:00:00"
1000203185,IT,MI,COR,"Office: Administrative/Professional",Gold,63,364,13650,3412,"2024-08-13 00:00:00"
1000203193,HK,HK,HK,"Lodging: Hotel/Motel/Resort, Full Service",Gold,69,5899,479294,277990,"2024-06-18 00:00:00"
1000203202,ES,MAD,ALC,"Office: Administrative/Professional",Platinum,83,11592,608580,139973,"2024-12-10 00:00:00"
1000203213,IN,CON,CON,CONF,Gold,66,14655.63,915977,650344,"2024-11-07 00:00:00"
1000203268,IT,PR,PAR,"Industrial Manufacturing",Gold,69,8218,1438150,359538,"2024-12-16 00:00:00"
1000203368,US,CT,BLO,"Office: Mixed-Use",Gold,61,83003.91,3112647,1369565,"2025-01-10 00:00:00"
1000203380,CN,SHA,SHA,"Office: Mixed-Use",Platinum,85,86952,4564980,2556389,"2024-10-20 00:00:00"
1000203396,CN,JIA,SUZ,"Office: Other Office",Gold,70,18854,707025,395934,"2024-08-30 00:00:00"
1000203397,CN,JIA,SUZ,"Office: Other Office",Gold,70,12096,453600,254016,"2024-08-30 00:00:00"
1000203398,CN,JIA,SUZ,"Office: Other Office",Gold,68,6243,234112,131103,"2024-08-30 00:00:00"
1000203399,CN,JIA,SUZ,"Office: Other Office",Gold,68,7504,281400,157584,"2024-08-30 00:00:00"
1000203400,CN,JIA,SUZ,"Office: Other Office",Gold,66,18121,679538,380541,"2024-08-30 00:00:00"
1000203401,CN,JIA,SUZ,"Office: Other Office",Gold,70,9377,351638,196917,"2024-08-30 00:00:00"
1000203504,BR,PR,COL,"Office: Administrative/Professional",Platinum,85,746,39165,5091,"2024-10-22 00:00:00"
1000203571,IN,CON,CON,CONF,Platinum,84,3363.74,294327,208972,"2024-08-29 00:00:00"
1000203573,IN,CON,CON,CONF,Platinum,83,3943.92,345093,245016,"2024-08-29 00:00:00"
1000203579,ES,MAD,PDA,"Office: Mixed-Use",Gold,67,4537,170138,39132,"2024-12-09 00:00:00"
1000203580,ES,MAD,PDA,"Office: Mixed-Use",Gold,64,5795,217312,49982,"2024-12-09 00:00:00"
1000203581,ES,MAD,PDA,"Office: Mixed-Use",Gold,63,5079,190462,43806,"2024-12-09 00:00:00"
1000203583,IT,MI,MIL,"Office: Mixed-Use",Gold,66,7127.39,267277,66819,"2024-10-03 00:00:00"
1000203585,IT,MI,MIL,"Office: Mixed-Use",Gold,61,12869.49,482606,120651,"2024-11-21 00:00:00"
1000203592,US,OR,POR,"Office: Mixed-Use",Gold,76,9539.19,357720,157397,"2025-02-18 00:00:00"
1000203596,IT,CON,CON,CONF,Gold,72,3009,188062,47016,"2025-01-07 00:00:00"
1000203605,US,OH,CLE,"Public Assembly: Entertainment",Gold,60,16434.54,616295,271170,"2025-05-28 00:00:00"
1000203618,CN,SHA,SHA,"Office: Mixed-Use",Platinum,88,64541,3388402,1897505,"2024-11-20 00:00:00"
1000203624,ES,BCN,PDL,"Office: Administrative/Professional",Gold,64,8786,329475,75779,"2025-02-03 00:00:00"
1000203626,ES,BCN,PDL,"Office: Administrative/Professional",Gold,62,6480,243000,55890,"2025-04-01 00:00:00"
1000203627,ES,BCN,BAR,"Office: Administrative/Professional",Gold,66,20915,784312,180392,"2024-12-20 00:00:00"
1000203630,US,CA,MOO,"Warehouse: Nonrefrigerated Distribution/Shipping",Silver,58,13396.61,1004746,442088,"2025-02-24 00:00:00"
1000203632,US,NY,NY,"Office: Mixed-Use",Gold,61,60386.95,2264511,996385,"2025-03-03 00:00:00"
1000203698,IN,CON,CON,CONF,Platinum,84,432,37800,26838,"2025-01-02 00:00:00"
1000203700,IN,CON,CON,CONF,Gold,67,1115,69688,49478,"2025-01-01 00:00:00"
1000203728,US,FL,SAR,"Office: Financial",Silver,50,123.56,2780,1223,"2024-08-29 00:00:00"
1000203735,CN,SHA,SHA,"Office: Mixed-Use",Gold,68,16138,605175,338898,"2024-11-07 00:00:00"
1000203737,IN,HAR,GUR,"Core Learning Space: K-12 High School",Platinum,91,2956,155190,110185,"2024-10-05 00:00:00"
1000203793,AE,AE,DUB,"Retail: Enclosed Mall",Platinum,83,29910,3402262,1360905,"2024-11-19 00:00:00"
1000203795,AE,AE,SHA,"Retail: Enclosed Mall",Platinum,85,6794,772818,309127,"2024-11-20 00:00:00"
1000203873,ES,BCN,BAR,"Office: Administrative/Professional",Gold,68,10681,400538,92124,"2024-12-12 00:00:00"
1000203875,ES,MAD,MAD,"Office: Administrative/Professional",Gold,65,12688,475800,109434,"2024-11-21 00:00:00"
1000203883,IN,TN,KRI,"Industrial Manufacturing",Platinum,87,8701.11,2131772,1513558,"2024-08-13 00:00:00"
1000203887,IN,HAR,GUR,"Office: Administrative/Professional",Platinum,81,32516.05,1707093,1212036,"2025-02-17 00:00:00"
1000203891,IN,HAR,GUR,"Core Learning Space: K-12 High School",Platinum,93,16172,849030,602811,"2024-09-06 00:00:00"
1000203894,IN,HAR,GUR,"Core Learning Space: K-12 Elementary/Middle School",Platinum,89,1488,156240,110930,"2024-09-11 00:00:00"
1000203896,IN,HAR,GUR,"Core Learning Space: K-12 Elementary/Middle School",Platinum,92,4723,495915,352100,"2024-09-06 00:00:00"
1000203901,IN,HAR,GUR,"Core Learning Space: K-12 Elementary/Middle School",Platinum,89,575,60375,42866,"2024-09-12 00:00:00"
1000203929,IN,CON,CON,CONF,Gold,78,6917.37,432336,306958,"2024-12-06 00:00:00"
1000203946,BR,SP,ATI,"Warehouse: General",Gold,69,4400,550000,71500,"2024-10-15 00:00:00"
1000203963,CN,SHA,SHA,"Office: Mixed-Use",Platinum,84,72622,3812655,2135087,"2024-09-09 00:00:00"
1000204073,HK,HK,HK,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,69,423065,52883125,30672212,"2024-12-18 00:00:00"
1000204093,US,TX,AUS,"Multi-Family Residential: Apartment",Gold,67,20058.97,752211,330973,"2024-09-18 00:00:00"
1000204114,CN,GUA,GUA,"Office: Mixed-Use",Platinum,84,73870,3878175,2171778,"2024-10-15 00:00:00"
1000204178,IT,CON,CON,CONF,Silver,58,1901.5,71306,17827,"2024-12-11 00:00:00"
1000204180,US,CA,SD,"Office: Mixed-Use",Gold,71,11882.29,445586,196058,"2024-12-31 00:00:00"
1000204185,BR,SP,SDP,"Industrial Manufacturing",Silver,50,10680,1121400,145782,"2025-02-27 00:00:00"
1000204222,CN,SHA,SHA,"Retail: Other Retail",Platinum,80,12356,1405495,787077,"2024-10-25 00:00:00"
1000204243,CN,CON,CON,CONF,Gold,61,22777,1423562,797195,"2024-10-12 00:00:00"
1000204251,CN,BEI,BEI,"Office: Other Office",Platinum,87,44760,2349900,1315944,"2024-10-16 00:00:00"
1000204278,KR,SOU,SEO,"Office: Mixed-Use",Platinum,92,128278.98,6734646,2761205,"2024-11-14 00:00:00"
1000204281,AE,AE,AD,"Lodging: Hotel/Motel/Resort, Full Service",Gold,60,18080,1469000,587600,"2025-01-29 00:00:00"
1000204285,IN,HAR,GUR,"Warehouse: Nonrefrigerated Distribution/Shipping",Platinum,89,18580.6,3251605,2308640,"2025-03-10 00:00:00"
1000204292,CN,SHA,SHA,"Office: Mixed-Use",Gold,66,5013,187988,105273,"2024-10-09 00:00:00"
1000204323,CN,SHA,SHA,"Office: Mixed-Use",Platinum,104,48670,2555175,1430898,"2024-09-23 00:00:00"
1000204325,CN,SHA,SHA,"Office: Mixed-Use",Platinum,104,189798,9964395,5580061,"2024-09-28 00:00:00"
1000204329,IN,HAR,GUR,"Warehouse: Nonrefrigerated Distribution/Shipping",Platinum,90,22761.24,3983217,2828084,"2025-01-30 00:00:00"
1000204333,US,PA,PHI,"Office: Mixed-Use",Gold,62,134710.09,5051628,2222716,"2024-12-13 00:00:00"
1000204407,US,FL,MIA,"Office: Mixed-Use",Silver,57,20177.23,453988,199755,"2025-03-21 00:00:00"
1000204422,CN,JIA,NAN,"Warehouse: General",Platinum,85,34932,6113100,3423336,"2024-09-11 00:00:00"
1000204424,CN,JIA,NAN,"Warehouse: General",Platinum,85,33275,5823125,3260950,"2024-09-11 00:00:00"
1000204426,CN,SHI,SHI,"Warehouse: General",Gold,64,18137,2267125,1269590,"2024-08-01 00:00:00"
1000204428,CN,SHI,SHI,"Warehouse: General",Gold,64,18810.17,2351271,1316712,"2024-08-01 00:00:00"
1000204430,CN,SHI,SHI,"Warehouse: General",Gold,64,18786.8,2348350,1315076,"2024-08-01 00:00:00"
1000204432,CN,SHI,SHI,"Warehouse: General",Gold,64,18786.8,2348350,1315076,"2024-08-01 00:00:00"
1000204434,CN,CHA,CHA,"Warehouse: General",Gold,63,15162,1895250,1061340,"2024-09-11 00:00:00"
1000204436,CN,CHA,CHA,"Warehouse: General",Gold,63,12330,1541250,863100,"2024-09-11 00:00:00"
1000204438,CN,CHA,CHA,"Warehouse: General",Gold,63,12330,1541250,863100,"2024-09-11 00:00:00"
1000204440,CN,CHA,CHA,"Warehouse: General",Gold,63,14313,1789125,1001910,"2024-09-11 00:00:00"
1000204442,CN,CHA,CHA,"Warehouse: General",Gold,63,10198,1274750,713860,"2024-09-11 00:00:00"
1000204444,CN,CHA,CHA,"Warehouse: General",Gold,67,12945,1618125,906150,"2024-09-11 00:00:00"
1000204446,CN,CHA,CHA,"Warehouse: General",Gold,67,13361,1670125,935270,"2024-09-11 00:00:00"
1000204449,CN,CHA,CHA,"Warehouse: General",Gold,63,10580,1322500,740600,"2024-09-11 00:00:00"
1000204451,CN,ZHE,JIA,"Warehouse: General",Gold,70,35153.36,4394170,2460735,"2024-09-11 00:00:00"
1000204453,CN,CON,CON,CONF,Gold,70,34076.18,2129761,1192666,"2024-09-11 00:00:00"
