ProjectName,CertLevel,GrossFloorAreaSqm,EnergySaving,EnergySaving_Percent,Cert_Level_Num
Mapletree Changchun Kuancheng Block 4,Gold,14313.0,1789125.0,0.625,3
Mapletree Changchun ED-ZONE Block 1,Gold,10198.0,1274750.0,0.625,3
Mapletree Changchun ED-ZONE Block 2,Gold,12945.0,1618125.0,0.625,3
Mapletree Changchun ED-ZONE Block 3,Gold,13361.0,1670125.0,0.625,3
Mapletree Changchun ED-ZONE Block 4,Gold,10580.0,1322500.0,0.625,3
Mapletree Haiyan  Phase I Block 1,Gold,35153.36,4394170.0,0.625,3
CONF,Gold,34076.18,2129761.0,0.31249996331748453,3
Mapletree Haiyan Phase II Block 1,Gold,35582.0,4447750.0,0.625,3
Mapletree Haiyan Phase II Block 2,Gold,28243.0,3530375.0,0.625,3
Mapletree Jiaozhou Logistics Park W1,Gold,10634.88,1329360.0,0.625,3
Mapletree Jiaozhou Logistics Park W2,Gold,13909.58,1738698.0,0.6250001797322421,3
Mapletree Jiaozhou Logistics Park W3,Gold,12498.43,1562304.0,0.6250001000125616,3
Mapletree Jiaxing Industrial Park W1,Gold,18576.0,2322000.0,0.625,3
Mapletree Jiaxing Industrial Park W2,Gold,34778.0,4347250.0,0.625,3
Mapletree Jiaxing Industrial Park W3,Gold,18916.0,2364500.0,0.625,3
Mapletree East Sichuan  Logistics Park 1,Gold,21488.8,2686100.0,0.625,3
Mapletree East Sichuan Logistics Park 2,Gold,21440.61,2680076.0,0.62499994169942,3
Mapletree East Sichuan Logistics Park 3,Gold,17875.0,2234375.0,0.625,3
Mapletree Yaozhuang  Industrial  Park 1,Gold,29881.0,3735125.0,0.625,3
Mapletree Yaozhuang  Industrial  Park 2,Gold,27168.0,3396000.0,0.625,3
Mapletree Yaozhuang Industrial Park 3,Gold,30799.0,3849875.0,0.625,3
Mapletree Yaozhuang Industrial Park 4,Gold,29881.0,3735125.0,0.625,3
Mapletree Changsha Logistics Park  P1 W1,Gold,20116.0,2514500.0,0.625,3
Mapletree Changsha Logistics Park  P1 W2,Gold,20503.0,2562875.0,0.625,3
Mapletree Changsha Logistics Park  P1 W3,Gold,19272.0,2409000.0,0.625,3
Mapletree Changsha Logistics Park  P1 W4,Gold,19864.0,2483000.0,0.625,3
Mapletree Chengdu DC Logistics Park,Gold,18679.37,2334921.0,0.6249999330812549,3
Mapletree Xi'an Industrial Park W1,Gold,25619.0,3202375.0,0.625,3
Mapletree Xi'an Industrial Park W2,Gold,14134.0,1766750.0,0.625,3
Mapletree Xi'an Industrial Park W3,Gold,23615.0,2951875.0,0.625,3
Mapletree Harbin Logistic Park W1,Gold,16065.0,2008125.0,0.625,3
Mapletree Harbin Logistic Park W2,Gold,16065.0,2008125.0,0.625,3
Mapletree Harbin Logistic Park W3,Gold,14890.0,1861250.0,0.625,3
Mapletree Harbin Logistic Park W4,Gold,12462.0,1557750.0,0.625,3
Mapletree Zhongshan Logistics Park W1,Gold,14327.36,1790920.0,0.625,3
CONF,Gold,9785.13,611571.0,0.31250019161728054,3
Mapletree Chongqing Industrial Park W1,Gold,22118.0,2764750.0,0.625,3
Mapletree Chongqing Industrial Park W2,Gold,24920.0,3115000.0,0.625,3
Mapletree Guizhou logistics Park W1,Gold,12112.0,1514000.0,0.625,3
Mapletree Guizhou logistics Park W2,Gold,17063.0,2132875.0,0.625,3
Mapletree Guizhou logistics Park W3,Gold,23262.8,2907850.0,0.625,3
Mapletree Jinan Logistics Park W1,Gold,21298.0,2662250.0,0.625,3
Mapletree Jinan Logistics Park W2,Gold,21355.0,2669375.0,0.625,3
Mapletree Jinan Logistics Park W3,Gold,20317.0,2539625.0,0.625,3
Mapletree Jinan Logistics Park W4,Gold,18085.0,2260625.0,0.625,3
Mapletree Nanchang Logistics Park W1,Gold,23082.0,2885250.0,0.625,3
Mapletree Nanchang Logistics Park W2,Gold,26217.0,3277125.0,0.625,3
Mapletree Nanchang Logistics Park W3,Gold,25548.0,3193500.0,0.625,3
Mapletree Qingdao Logistics Park W1,Gold,20769.0,2596125.0,0.625,3
Mapletree Qingdao Logistics Park W2,Gold,39118.0,4889750.0,0.625,3
Mapletree Qingdao Logistics Park W3,Gold,15818.0,1977250.0,0.625,3
Mapletree Tianjin Wuqing Park Block 1,Gold,15459.0,1932375.0,0.625,3
Mapletree Tianjin Wuqing  Park Block 2,Gold,14518.0,1814750.0,0.625,3
Mapletree Shenyang Logistics Park W1,Gold,18716.0,2339500.0,0.625,3
Mapletree Shenyang Logistics Park W2,Gold,24166.0,3020750.0,0.625,3
Mapletree Tianjin Xiqing Park W1,Gold,17585.0,2198125.0,0.625,3
Mapletree Tianjin Xiqing Park W2,Gold,21385.0,2673125.0,0.625,3
Mapletree Wuhan Logistics Park W1,Gold,18977.0,2372125.0,0.625,3
Mapletree Wuhan Logistics Park W2,Gold,19251.0,2406375.0,0.625,3
Mapletree Wuhan Logistics Park W3,Gold,16013.0,2001625.0,0.625,3
Mapletree Wuhan Logistics Park W4,Gold,16464.0,2058000.0,0.625,3
Mapletree Xixian Airport  Park W1,Gold,10466.0,1308250.0,0.625,3
Mapletree Xixian Airport  Park W2,Gold,10466.0,1308250.0,0.625,3
Mapletree Xixian Airport  Park W3,Gold,10171.0,1271375.0,0.625,3
Mapletree Xixian Airport  Park W4,Gold,11799.0,1474875.0,0.625,3
Mapletree Xixian Airport  Park W5,Gold,11375.0,1421875.0,0.625,3
Mapletree Xixian Airport  Park W6,Gold,10705.0,1338125.0,0.625,3
Mapletree Yantai Modern Logistics Park 1,Gold,15664.0,1958000.0,0.625,3
Mapletree Yantai Modern Logistics Park 2,Gold,14307.0,1788375.0,0.625,3
Mapletree Yantai Modern Logistics Park 3,Gold,16131.0,2016375.0,0.625,3
Mapletree Yantai Modern Logistics Park 4,Gold,21440.0,2680000.0,0.625,3
Mapletree Zhengzhou Logistics Park W1,Gold,23015.0,2876875.0,0.625,3
CONF,Gold,23068.0,1441750.0,0.3125,3
Mapletree Zhengzhou Logistics Park W2,Gold,15493.0,1936625.0,0.625,3
Man Yee Building,Platinum,33241.0,1745152.0,0.26249992479167295,4
New World Daimaru Department Store,Platinum,116699.0,13274511.0,0.5687499892886828,4
One Taikoo Place,Platinum,94144.22,4942572.0,0.2625000238995023,4
DMART DURG,Gold,3428.03,278527.0,0.4062493618783966,3
DMart Benz Circle Vijaywada,Gold,8469.04,423452.0,0.24999999999999997,3
DMart Ankleshwar,Gold,9181.05,459052.0,0.24999972769999076,3
DMart Dindoli,Gold,7962.07,398104.0,0.25000031398869893,3
DMart Kosad,Gold,9741.07,487054.0,0.2500002566453172,3
DMart Navsari,Gold,8147.04,407352.0,0.25,3
DMart Faridabad BPTP,Gold,8173.05,408652.0,0.24999969411663944,3
CONF,Platinum,69635.0,6093062.0,0.43749996409851366,4
DMart Mandsaur,Gold,4336.06,216803.0,0.24999999999999997,3
DMart Silver Spring,Gold,5818.24,290912.0,0.25,3
DMart Pitampura,Gold,4022.05,201102.0,0.24999937842642433,3
DMart Pathankot Jalandhar,Gold,9262.06,463103.0,0.25,3
DMart Jagatpura,Gold,6008.04,300402.0,0.25,3
DMart Delhi 99,Gold,8424.07,421204.0,0.2500002967686641,3
e& etisalat and - Al Manakh Sharjah,Gold,19516.0,731850.0,0.1875,3
DMart Godhra,Gold,3331.04,166552.0,0.25,3
DMart Bilimora,Gold,3956.0,197800.0,0.25,3
e& etisalat and - T&A Abu Dhabi,Gold,35570.0,1333875.0,0.1875,3
DMart Sanand,Gold,7197.01,359850.0,0.2499996526335242,3
DMart Wadala Nashik,Gold,7320.01,366000.0,0.24999965847041192,3
DMart Kalwar Road,Gold,6501.54,325077.0,0.25,3
DMart Arth Noida,Gold,7903.07,395154.0,0.25000031633276687,3
Mapletree Kaifeng Logistics Park Block 1,Gold,7461.0,932625.0,0.625,3
Mapletree Kaifeng Logistics Park Block 2,Gold,8048.0,1006000.0,0.625,3
Mapletree Kaifeng Logistics Park Block 3,Gold,12534.0,1566750.0,0.625,3
Mapletree Kaifeng Logistics Park Block 4,Gold,10366.0,1295750.0,0.625,3
Mapletree Kaifeng Logistics Park Block 5,Gold,11349.0,1418625.0,0.625,3
Mapletree Kaifeng Logistics Park Block 6,Gold,11223.0,1402875.0,0.625,3
Mapletree Kaifeng Logistics Park Block 7,Gold,11223.0,1402875.0,0.625,3
Dmart Yogi Chowk,Gold,7188.09,584032.0,0.40624978262653916,3
Dmart MHOW,Gold,6258.04,508466.0,0.40625019974305054,3
Dmart Mandi Gobindgarh,Gold,3811.07,309649.0,0.4062494260142165,3
Dmart Gulbarga,Gold,3056.04,248303.0,0.40624959097394014,3
DMart Nandurbar,Gold,3936.02,319802.0,0.40625047636953066,3
"Dmart Kuntikan, Mangalore",Gold,7614.98,618717.0,0.40624991792493215,3
DMart Pathardi Nashik,Gold,5954.06,483767.0,0.40624968508883014,3
DMart Dhule,Gold,5012.02,407227.0,0.40625037410066195,3
Kholke Panvel Dmart,Gold,8727.03,709071.0,0.4062498925751372,3
Dmart Udupi,Gold,7922.02,643664.0,0.40624992110598057,3
DMart Ulhasnagar,Gold,4526.05,367742.0,0.4062504833132643,3
DMart Wardha,Gold,2915.02,236845.0,0.40624935677971336,3
Namsan Sowol Tower,Platinum,40517.0,2127142.0,0.26249993829750473,4
PRESTIGE POLYGON,Platinum,49657.0,2606992.0,0.26249994965463075,4
Jet Propulsion Laboratory Building 201,Gold,1114.84,41806.0,0.18749775752574363,3
Henderson Metropolitan - Office Tower,Platinum,188889.0,9916672.0,0.26249998676471364,4
CONF,Gold,4452.0,278250.0,0.3125,3
CONF,Gold,5077.0,317312.0,0.3124995075832184,3
Hangzhou Kerry Centre Office Tower,Platinum,13287.0,697568.0,0.2625001881538346,4
CONF,Gold,2049.0,128062.0,0.31249877989263053,3
DMart Mancherial,Gold,2939.0,146950.0,0.25,3
CONF,Gold,4280.0,267500.0,0.3125,3
CONF,Gold,3525.0,220312.0,0.3124992907801418,3
CONF,Gold,5375.0,335938.0,0.31250046511627905,3
Grand Gateway 2,Platinum,160945.0,8449612.0,0.2624999844667433,4
CONF,Gold,2818.0,176125.0,0.3125,3
CONF,Gold,6108.0,381750.0,0.3125,3
Beltarodi Dmart,Gold,12687.11,1030828.0,0.40625012315649506,3
Radisson Blu & Park Inn by Radisson,Gold,49663.0,4035119.0,0.40625002516964337,3
PARCBIT,Gold,12748.95,478086.0,0.18750014707093526,3
Candelaria Corporate,Gold,19435.84,728844.0,0.1875,3
Hongxin Logistics E-commerce park W1,Gold,15253.0,1906625.0,0.625,3
Hongxin Logistics E-commerce park W2,Gold,10297.0,1287125.0,0.625,3
Hongxin Logistics E-commerce park W4,Gold,11284.0,1410500.0,0.625,3
Hongxin Logistics E-commerce park W5,Gold,14778.0,1847250.0,0.625,3
Hongxin Logistics E-commerce park W6,Gold,12271.0,1533875.0,0.625,3
Hongxin Logistics E-commerce park W7,Gold,12271.0,1533875.0,0.625,3
Hongxin Logistics E-commerce park W8,Gold,12271.0,1533875.0,0.625,3
Tianjin Technology-based SME park W1,Gold,9486.0,1185750.0,0.625,3
Tianjin Technology-based SME park W2,Gold,9383.0,1172875.0,0.625,3
Tianjin Technology-based SME park W3,Gold,12153.0,1519125.0,0.625,3
Tianjin Technology-based SME park W4,Gold,11970.0,1496250.0,0.625,3
Tianjin Technology-based SME park W6,Gold,9386.0,1173250.0,0.625,3
Tianjin Technology-based SME park W7,Gold,12530.0,1566250.0,0.625,3
Tianjin Technology-based SME park W8,Gold,12500.0,1562500.0,0.625,3
Tianjin Technology-based SME park W9,Gold,9348.0,1168500.0,0.625,3
Tianjin Technology-based SME park W10,Gold,9245.0,1155625.0,0.625,3
Tianjin Technology-based SME park W11,Gold,12153.0,1519125.0,0.625,3
Tianjin Technology-based SME park W12,Gold,11970.0,1496250.0,0.625,3
Guangzhou Airport Logistics Park J1,Platinum,13779.0,2411325.0,0.875,4
Guangzhou Airport Logistics Park J2,Gold,13784.0,1723000.0,0.625,3
Guangzhou Airport Logistics Park J3,Gold,17717.0,2214625.0,0.625,3
Guangzhou Airport Logistics Park J4,Platinum,17728.0,3102400.0,0.875,4
Guangzhou Airport Logistics Park J5,Gold,16788.0,2098500.0,0.625,3
Guangzhou Airport Logistics Park J6,Gold,16797.0,2099625.0,0.625,3
Guangzhou Airport Logistics Park J7,Gold,18094.0,2261750.0,0.625,3
Guangzhou Airport Logistics Park J8,Platinum,18104.0,3168200.0,0.875,4
Guangzhou Airport Logistics Park J9,Gold,18100.0,2262500.0,0.625,3
Guangzhou Airport Logistics Park J10,Gold,26306.0,3288250.0,0.625,3
Guangzhou Airport Logistics Park J11,Platinum,18248.0,3193400.0,0.875,4
Guangzhou Airport Logistics Park J12,Platinum,18238.0,3191650.0,0.875,4
Guangzhou Airport Logistics Park J13,Gold,13895.0,1736875.0,0.625,3
Guangzhou Airport Logistics Park J14,Gold,13919.0,1739875.0,0.625,3
Guangzhou Airport Logistics Park J15,Gold,13892.0,1736500.0,0.625,3
Guangzhou Airport Logistics Park J16,Platinum,13879.0,2428825.0,0.875,4
Guangzhou Airport Logistics Park J17,Platinum,13910.0,2434250.0,0.875,4
Guangzhou Airport Logistics Park J18,Gold,13879.0,1734875.0,0.625,3
Guangzhou Airport Logistics Park J25,Gold,19610.0,2451250.0,0.625,3
Guangzhou Airport Logistics Park J26,Platinum,19691.0,3445925.0,0.875,4
Guangzhou Airport Logistics Park J27,Gold,19609.0,2451125.0,0.625,3
Mapletree Wenzhou Industrial Park 1,Gold,33115.0,4139375.0,0.625,3
Mapletree Wenzhou Industrial Park 2,Gold,32877.0,4109625.0,0.625,3
Mapletree Wenzhou Industrial Park 4,Gold,12523.0,1565375.0,0.625,3
Mapletree Wenzhou Industrial Park 3,Gold,14092.0,1761500.0,0.625,3
Mapletree Wenzhou Industrial Park 5,Gold,12286.0,1535750.0,0.625,3
Mapletree Wenzhou Industrial Park 6,Gold,14398.0,1799750.0,0.625,3
MERLIN PROPERTIES - P.E. Alvia Ed3,Gold,11735.0,440062.0,0.18749978696207925,3
MT Tianjin Jinghai Logistics Park 1,Gold,7701.0,962625.0,0.625,3
MT Tianjin Jinghai Logistics Park 2,Gold,13789.0,1723625.0,0.625,3
MT Tianjin Jinghai Logistics Park 3,Gold,11776.0,1472000.0,0.625,3
CONF,Gold,22180.0,1386250.0,0.3125,3
CONF,Gold,21290.0,1330625.0,0.3125,3
CONF,Gold,9146.0,571625.0,0.3125,3
CONF,Gold,22939.0,1433688.0,0.31250010898469854,3
MT Zhengzhou airport logistics park 1,Gold,15667.0,1958375.0,0.625,3
MT Zhengzhou airport logistics park 2,Gold,16653.0,2081625.0,0.625,3
MT Zhengzhou airport logistics park 3,Gold,17543.0,2192875.0,0.625,3
MT Zhengzhou airport logistics park 4,Gold,17543.0,2192875.0,0.625,3
MT Zhengzhou airport logistics park 5,Gold,12850.0,1606250.0,0.625,3
MT Zhengzhou airport logistics park 6,Gold,10372.0,1296500.0,0.625,3
Mapletree Kunming Logistics Park Block 1,Gold,10735.0,1341875.0,0.625,3
Mapletree Kunming Logistics Park Block 2,Gold,11909.0,1488625.0,0.625,3
Mapletree Kunming Logistics Park Block 3,Gold,21040.0,2630000.0,0.625,3
Mapletree Kunming Logistics Park Block 4,Gold,8968.0,1121000.0,0.625,3
Mapletree Kunming Logistics Park Block 5,Gold,9097.0,1137125.0,0.625,3
Mapletree Yixing Industrial Park Block 1,Gold,13768.0,1721000.0,0.625,3
Mapletree Yixing Industrial Park Block 2,Gold,13965.0,1745625.0,0.625,3
Mapletree Yixing Industrial Park Block 3,Gold,13965.0,1745625.0,0.625,3
Mapletree Yixing Industrial Park Block 4,Gold,9569.0,1196125.0,0.625,3
Mapletree Yixing Industrial Park Block 5,Gold,9569.0,1196125.0,0.625,3
Mapletree Yixing Industrial Park Block 6,Gold,13768.0,1721000.0,0.625,3
Ela Green School - O+M Existing Building,Platinum,4987.78,261858.0,0.2624995488975055,4
Jeongdong Building,Gold,330548.61,12395573.0,0.18750000189079602,3
IDEE MIMARLIK INSAAT A.S.,Gold,207.0,7762.0,0.187487922705314,3
CONF,Gold,6359.77,397486.0,0.31250029482198255,3
The Tower at Metropolitan Oriental Plaza,Platinum,54617.0,2867392.0,0.26249995422670597,4
"Virtusa, Chennai- Foundation Block",Platinum,696.55,36569.0,0.2625008972794487,4
"Virtusa, Chennai- FTP Building",Platinum,10405.14,546270.0,0.26250007207976056,4
"Virtusa, Chennai- Food Court Building",Platinum,2655.23,185866.0,0.34999981169239575,4
DBS BANK TOWER,Platinum,45957.0,2412742.0,0.26249994560132295,4
LUJIAZUI CENTURY FINANCIAL PLAZA No.1,Platinum,111520.0,5854800.0,0.2625,4
LUJIAZUI CENTURY FINANCIAL PLAZA No.2,Platinum,75147.0,3945217.0,0.2624999667318722,4
LUJIAZUI CENTURY FINANCIAL PLAZA No.3,Platinum,75406.12,3958821.0,0.2624999801077154,4
LUJIAZUI CENTURY FINANCIAL PLAZA No.5,Platinum,42188.0,2214870.0,0.2625,4
LUJIAZUI CENTURY FINANCIAL PLAZA No.6,Platinum,42624.36,2237779.0,0.2625000117303814,4
LuJiaZui Finance Service Plaza,Platinum,72904.31,3827476.0,0.262499981139661,4
LUJIAZUI FINANCIAL PLAZA,Platinum,47696.0,2504040.0,0.2625,4
LJZ Plaza,Platinum,72428.0,3802470.0,0.2625,4
LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,Platinum,41557.0,2181742.0,0.26249993984166325,4
LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,Platinum,15673.0,822832.0,0.2624998404900147,4
LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,Platinum,4985.0,261712.0,0.2624994984954865,4
CONF,Gold,4174.0,260875.0,0.3125,3
CONF,Gold,24382.86,1523929.0,0.3125000512655201,3
CTS-CHN-CKC-SDB01,Platinum,55254.15,2900843.0,0.2625000113113676,4
CTS-CHN-CKC-SDB02,Platinum,55277.47,2902067.0,0.26249998417076614,4
CTS-CHN-CKC-SDB03,Platinum,58323.85,3062002.0,0.26249998928397217,4
CTS-PUN-CDC-SDB 1A,Platinum,39701.54,2084331.0,0.26250001889095487,4
CTS-PUN-CDC-SDB 1B,Platinum,39701.5,2084329.0,0.2625000314849565,4
GLP Shanghai Jinqiao Park WDC2,Platinum,17974.0,3145450.0,0.875,4
1700 Broadway,Silver,55187.17,1241711.0,0.11249997055475032,2
Mapletree Chengdu Logistics Park S1-1,Gold,12349.0,1543625.0,0.625,3
Mapletree Chengdu Logistics Park S1-2,Gold,11266.0,1408250.0,0.625,3
Mapletree Chengdu Logistics Park S1-3,Gold,12025.0,1503125.0,0.625,3
Mapletree Chengdu Logistics Park S1-4,Gold,12007.0,1500875.0,0.625,3
Mapletree Chengdu Logistics Park S2-1,Gold,11586.0,1448250.0,0.625,3
Mapletree Chengdu Logistics Park S2-2,Gold,9681.0,1210125.0,0.625,3
Mapletree Chengdu Logistics Park S2-3,Gold,20541.0,2567625.0,0.625,3
Mapletree Chengdu Logistics Park S2-4,Gold,19438.0,2429750.0,0.625,3
Camplus Pavia FT Towers,Gold,6226.0,505862.0,0.406249598458079,3
Ferrero Food Hangzhou Project,Platinum,50107.0,12276215.0,1.225,4
AVENIDA DE BURGOS 118,Gold,12140.0,455250.0,0.1875,3
60 Adelaide East,Gold,11243.03,421614.0,0.18750016676998993,3
Park Avenue Tower,Gold,50237.48,1883906.0,0.1875000497636426,3
BNK Digital Tower,Gold,26151.0,980662.0,0.18749990440136133,3
1800 M Street,Gold,57161.45,2143554.0,0.18749996719817288,3
Dawning Center,Platinum,69740.0,3661350.0,0.2625,4
FASI sede Roma,Gold,2483.0,93112.0,0.18749899315344343,3
Sede Almeria - Grupo Gransolar,Platinum,1102.71,57892.0,0.26249875307197723,4
Mapletree Zhengzhou Logistics Park W3,Gold,19140.0,2392500.0,0.625,3
Mapletree Zhengzhou Logistics Park W4,Gold,21140.0,2642500.0,0.625,3
China Taiping Financial Center,Platinum,59147.0,3105218.0,0.2625000422675706,4
EMAAR Digital Greens Tower A,Platinum,27351.0,1435928.0,0.2625000914043362,4
CONF,Platinum,38040.0,3328500.0,0.4375,4
Office Building of Infogain India,Gold,7638.29,286436.0,0.18750008182459688,3
DAMAC Hills 2 Community Center,Gold,10641.0,864581.0,0.4062498825298374,3
HZ PAFC Tower A&B&Mall,Platinum,150374.0,7894635.0,0.2625,4
HZ PAFC Tower C,Platinum,45314.0,2378985.0,0.2625,4
Sina Plaza,Platinum,89720.0,4710300.0,0.2625,4
CONF,Platinum,646.33,56554.0,0.43750096699828256,4
First Abu Dhabi Bank-FAB-SZR Building,Platinum,7899.91,414745.0,0.2624998259473842,4
Nanjing IFC,Platinum,299069.0,15701122.0,0.26249999164072507,4
Fujairah Hospital,Gold,40000.0,7000000.0,0.875,3
Chengdu SKP,Platinum,151754.0,17262018.0,0.5687500164740303,4
Xuhui ASE Mall,Platinum,112375.0,7866250.0,0.35,4
Emaar Capital Tower-1,Platinum,33321.8,1749394.0,0.26249992497404095,4
15231 Avenue of Science,Gold,6097.97,228674.0,0.18750010249312477,3
CONF,Gold,4243.0,265188.0,0.31250058920575063,3
Air Aurora Garden House  R&D  Center,Platinum,225.0,11812.0,0.2624888888888889,4
CONF,Gold,10846.43,677902.0,0.3125000576226463,3
MAX Towers Noida,Platinum,3036.72,159428.0,0.26250032930266864,4
GUZEL ENERJI DOLAPDERE,Gold,160.0,10000.0,0.3125,3
Corporate One,Platinum,12224.0,641760.0,0.2625,4
GUZEL ENERJI ISPARTAKULE,Gold,375.0,23438.0,0.31250666666666665,3
GUZEL ENERJI KISIKLI,Gold,150.0,9375.0,0.3125,3
GUZEL ENERJI KARATAY,Gold,154.7,9669.0,0.31250808015513903,3
The Quayside,Platinum,82044.0,4307310.0,0.2625,4
Tower 535,Gold,24601.9,922571.0,0.18749994919091614,3
Guangzhou Huangzhenlong logistics T1,Gold,42047.0,5255875.0,0.625,3
Guangzhou Huangzhenlong logistics T2,Gold,41991.0,5248875.0,0.625,3
Arco,Gold,5237.0,916475.0,0.875,3
Priocca,Gold,4720.0,826000.0,0.875,3
Casa di Riposo Chianoc Savigliano,Gold,8561.0,1498175.0,0.875,3
CONF,Gold,10435.0,652188.0,0.3125002395783421,3
SinotransPFS CD Cold Chain-S1,Gold,9952.0,1244000.0,0.625,3
SinotransPFS CD Cold Chain-S2,Gold,21304.0,2663000.0,0.625,3
Sinotrans CD LQ-W2,Platinum,6589.0,1153075.0,0.875,4
Sinotrans CD LQ-W3,Gold,14141.0,1767625.0,0.625,3
Sinotrans CD LQ-W4,Platinum,14141.0,2474675.0,0.875,4
Sinotrans CD LQ-W5,Gold,18312.0,2289000.0,0.625,3
Sinotrans CD LQ-W6,Gold,18312.0,2289000.0,0.625,3
China Life Insurance Xiamen Tower,Platinum,50118.0,2631195.0,0.2625,4
Dubai Internet city- Building 18,Gold,7836.93,293885.0,0.18750007975061664,3
Strand 50,Gold,981.51,36807.0,0.187501910321851,3
Dubai Internet City Building 19,Gold,9472.58,355222.0,0.1875001319598251,3
Dubai Internet city  Huawei Building,Gold,9176.68,344126.0,0.18750027242968045,3
"In5 Design, Dubai Design District",Gold,237.83,8919.0,0.18750788378253375,3
"In5 Media, Dubai Production City",Gold,2097.75,78666.0,0.18750089381480156,3
"In5 Tech, Dubai Internet City",Gold,2235.99,83850.0,0.18750083855473418,3
555 Richmond West,Gold,29187.0,1094512.0,0.18749991434542776,3
Ping'an Lize Financial Center -B,Platinum,127521.0,6694852.0,0.26249998039538586,4
Ping'an Lize Financial Center -A,Platinum,136567.0,7169768.0,0.2625000183060329,4
CMST Shanghai Heqing  Project,Platinum,28709.0,5024075.0,0.875,4
No.8 Visitor Center,Platinum,463.0,24308.0,0.26250539956803454,4
No.10 Administration Building,Platinum,6828.0,358470.0,0.2625,4
No.11 Library,Gold,11984.0,749000.0,0.3125,3
No.12 Sports Complex,Gold,13187.0,824188.0,0.3125001895806476,3
No.15B Undergraduate Student Residence,Gold,4575.0,371719.0,0.4062502732240437,3
Fortune Financial Center,Platinum,176000.0,9240000.0,0.2625,4
T-Center,Platinum,139363.0,7316558.0,0.2625000179387642,4
Indian Designs Exports Pvt Ltd- Unit 4,Platinum,10734.27,2629896.0,1.224999930130321,4
Nansha International Talent Port,Platinum,44577.0,2340292.0,0.2624999439172668,4
Shenzhen Li Ning Center,Platinum,44340.0,2327850.0,0.2625,4
1 Music Circle South,Silver,9892.31,222577.0,0.11250001263607792,2
SINO INTERNATIONAL PLAZA,Platinum,45944.0,2412060.0,0.2625,4
Energizer Park,Gold,45986.98,8047722.0,0.8750000543632133,3
"Taj Mahal, New Delhi",Platinum,35466.84,4034353.0,0.5687499929511624,4
CONF,Platinum,39145.0,3425188.0,0.43750006386511686,4
Seoul International Tower,Gold,48516.0,1819350.0,0.1875,3
CONF,Platinum,3623.22,317032.0,0.43750034499699164,4
GLP I-Park Beijing Building 3,Platinum,16674.0,875385.0,0.2625,4
GLP I-Park Beijing Building 4,Platinum,15844.0,831810.0,0.2625,4
GLP I-Park Beijing Building 5,Platinum,14531.0,762878.0,0.2625001720459707,4
GLP I-Park Beijing Building 6,Platinum,14632.0,768180.0,0.2625,4
GLP I-Park Beijing Building 7,Platinum,26075.0,1368938.0,0.2625000958772771,4
GLP I-Park Beijing Building 1,Platinum,45294.0,2377935.0,0.2625,4
GLP I-Park Beijing Building 2,Platinum,15489.0,813172.0,0.26249983859513204,4
CONF,Platinum,9476.11,829160.0,0.43750019786600197,4
CONF,Platinum,3901.93,341419.0,0.4375001601771431,4
CONF,Platinum,2322.57,203225.0,0.4375002690984555,4
CONF,Platinum,4180.64,365806.0,0.43749999999999994,4
CONF,Platinum,5759.99,503999.0,0.43749989149286717,4
"300 Park Ave South, NY",Gold,17187.06,644515.0,0.18750007272913458,3
CASTELLANA 42,Gold,3887.0,145762.0,0.1874993568304605,3
New Bund International Square,Platinum,67459.0,3541598.0,0.2625000370595473,4
Beijing Shounong Yuanzhongxin Project,Platinum,250273.0,13139332.0,0.26249999001090807,4
GLP Shanghai Jinqiao Park E1,Platinum,23945.0,4190375.0,0.875,4
Changsha IFS - Retail and Office Tower 1,Platinum,505871.0,26558228.0,0.2625000049419714,4
Merck Life Science Office Building,Platinum,2295.0,120487.0,0.2624989106753813,4
Dubai Festival Plaza,Gold,91170.0,7407562.0,0.40624997257869916,3
CONF,Platinum,17601.0,1540088.0,0.43750014203738424,4
ESR Suzhou Yihao Logistics Park T1,Platinum,53539.0,9369325.0,0.875,4
ESR Suzhou Yihao Logistics Park T2,Platinum,54147.0,9475725.0,0.875,4
ESR Suzhou Yihao Logistics Park T3,Platinum,61319.0,10730825.0,0.875,4
CESC BBD BAG Substation,Platinum,1436.47,125691.0,0.43749956490563674,4
Hospital Regional de Sao Jose dos Campos,Gold,22399.95,3919991.0,0.874999944196304,3
Hospital Regional de Sorocaba,Gold,24082.4,4214420.0,0.875,3
Hosp. Centro de Ref. em Saude da Mulher,Gold,26729.0,4677575.0,0.875,3
LERIDA 44,Gold,3858.61,144698.0,0.18750016197542638,3
Omaxe Connaught Place,Gold,65938.79,2472705.0,0.18750002843546268,3
HCL Nagpur Cafeteria,Platinum,2577.41,180419.0,0.35000058197958417,4
HCL Nagpur IT-02,Platinum,15887.99,834119.0,0.2624998505160187,4
Himalaya Wellness Company,Platinum,3483.86,182903.0,0.26250050231639616,4
"MICO- Milano Convention Center, Pav. 3-4",Gold,37929.0,1422338.0,0.18750006591262622,3
CONF,Gold,25500.0,1593750.0,0.3125,3
CONF,Platinum,16027.0,1402362.0,0.43749984401322767,4
Madrid Content City - Fase 2 / A1-A2-A3,Platinum,3144.0,275100.0,0.4375,4
