Certification_Id,Project_Id,RatingSystem,PointsAchieved,CertLevel,CertDate
1600,1000204721,LEED v4.1 O+M: EB,75,Gold,2025-01-15
1601,1000204723,LEED v4.1 O+M: EB,76,Gold,2024-12-14
1602,1000204725,LEED v4.1 O+M: EB,73,Gold,2024-12-06
1603,1000204727,LEED v4.1 O+M: EB,77,Gold,2024-12-06
1604,1000204729,LEED v4.1 O+M: EB,77,Gold,2024-11-26
1605,1000204732,LEED v4.1 O+M: EB,65,Gold,2025-03-24
1606,1000204734,LEED v4.1 O+M: EB,71,Gold,2025-01-15
1607,1000204736,LEED v4.1 O+M: EB,77,Gold,2024-12-14
1608,1000204738,LEED v4.1 O+M: EB,68,Gold,2024-11-13
1609,1000204745,LEED v4.1 O+M: EB,78,Gold,2024-12-14
1610,1000204749,LEED v4.1 O+M: EB,76,Gold,2024-12-14
1611,1000204751,LEED v4.1 O+M: EB,78,Gold,2025-01-15
1612,1000204753,LEED v4.1 O+M: EB,67,Gold,2024-12-14
1613,1000204768,LEED v4.1 O+M: EB,72,Gold,2024-09-13
1614,1000204770,LEED v4.1 O+M: EB,69,Gold,2024-09-13
1615,1000204772,LEED v4.1 O+M: EB,67,Gold,2024-09-13
1616,1000204774,LEED v4.1 O+M: EB,65,Gold,2024-09-13
1617,1000204776,LEED v4.1 O+M: EB,70,Gold,2024-09-13
1618,1000204778,LEED v4.1 O+M: EB,71,Gold,2024-09-13
1619,1000204780,LEED v4.1 O+M: EB,69,Gold,2024-09-13
1620,1000204788,LEED v4.1 O+M: EB,79,Gold,2025-01-16
1621,1000204792,LEED v4.1 O+M: EB,78,Gold,2025-01-16
1622,1000204796,LEED v4.1 O+M: EB,78,Gold,2025-01-16
1623,1000204800,LEED v4.1 O+M: EB,78,Gold,2025-01-14
1624,1000204803,LEED v4.1 O+M: EB,75,Gold,2025-01-16
1625,1000204805,LEED v4.1 O+M: EB,76,Gold,2025-01-14
1626,1000204807,LEED v4.1 O+M: EB,78,Gold,2025-01-15
1627,1000204810,LEED v4.1 O+M: EB,78,Gold,2025-01-15
1628,1000204814,LEED v4.1 O+M: EB,72,Gold,2025-01-15
1629,1000204816,LEED v4.1 O+M: EB,78,Gold,2025-01-14
1630,1000204818,LEED v4.1 O+M: EB,79,Gold,2025-01-15
1631,1000204822,LEED v4.1 O+M: EB,76,Gold,2025-02-21
1632,1000204848,LEED v4.1 O+M: EB,81,Platinum,2024-09-19
1633,1000204857,LEED v4.1 O+M: EB,80,Platinum,2025-06-04
1634,1000204949,LEED v4.1 O+M: EB,66,Gold,2024-10-14
1635,1000204950,LEED v4 O+M: EB,84,Platinum,2024-11-21
1636,1000204953,LEED v4.1 O+M: EB,76,Gold,2024-12-09
1637,1000204954,LEED v4.1 O+M: EB,75,Gold,2025-04-22
1638,1000204956,LEED v4.1 O+M: EB,88,Platinum,2024-08-27
1639,1000204959,LEED v4.1 O+M: EB,75,Gold,2024-12-09
1640,1000204961,LEED v4.1 O+M: EB,74,Gold,2024-12-09
1641,1000204963,LEED v4.1 O+M: EB,78,Gold,2024-12-09
1642,1000204965,LEED v4.1 O+M: EB,79,Gold,2024-12-09
1643,1000204967,LEED v4.1 O+M: EB,76,Gold,2025-01-16
1644,1000204971,LEED v4 O+M: EB,83,Platinum,2024-10-15
1645,1000204974,LEED v4.1 O+M: EB,76,Gold,2025-02-18
1646,1000204978,LEED v4.1 O+M: EB,78,Gold,2024-12-09
1647,1000204984,LEED v4.1 O+M: EB,78,Gold,2025-01-15
1648,1000205017,LEED v4.1 O+M: EB,63,Gold,2024-12-23
1649,1000205031,LEED v4.1 O+M: EB,73,Gold,2024-12-10
1650,1000205057,LEED v4.1 O+M: EB,70,Gold,2024-12-09
1651,1000205075,LEED v4.1 O+M: EB,70,Gold,2024-10-15
1652,1000205077,LEED v4.1 O+M: EB,71,Gold,2024-10-15
1653,1000205081,LEED v4.1 O+M: EB,74,Gold,2024-10-15
1654,1000205083,LEED v4.1 O+M: EB,72,Gold,2024-10-15
1655,1000205085,LEED v4.1 O+M: EB,70,Gold,2024-10-15
1656,1000205087,LEED v4.1 O+M: EB,71,Gold,2024-10-15
1657,1000205089,LEED v4.1 O+M: EB,73,Gold,2024-10-15
1658,1000205092,LEED v4.1 O+M: EB,71,Gold,2024-10-28
1659,1000205095,LEED v4.1 O+M: EB,70,Gold,2024-10-07
1660,1000205097,LEED v4.1 O+M: EB,71,Gold,2024-10-07
1661,1000205099,LEED v4.1 O+M: EB,70,Gold,2024-10-07
1662,1000205101,LEED v4.1 O+M: EB,70,Gold,2024-10-07
1663,1000205103,LEED v4.1 O+M: EB,71,Gold,2024-10-07
1664,1000205105,LEED v4.1 O+M: EB,71,Gold,2024-10-10
1665,1000205107,LEED v4.1 O+M: EB,71,Gold,2024-10-07
1666,1000205109,LEED v4.1 O+M: EB,72,Gold,2024-10-07
1667,1000205111,LEED v4.1 O+M: EB,72,Gold,2024-10-07
1668,1000205113,LEED v4.1 O+M: EB,72,Gold,2024-10-07
1669,1000205117,LEED v4.1 O+M: EB,82,Platinum,2024-12-09
1670,1000205119,LEED v4.1 O+M: EB,66,Gold,2024-12-09
1671,1000205121,LEED v4.1 O+M: EB,75,Gold,2024-12-09
1672,1000205123,LEED v4.1 O+M: EB,81,Platinum,2024-12-09
1673,1000205127,LEED v4.1 O+M: EB,68,Gold,2024-12-09
1674,1000205129,LEED v4.1 O+M: EB,72,Gold,2024-12-09
1675,1000205131,LEED v4.1 O+M: EB,66,Gold,2024-12-09
1676,1000205133,LEED v4.1 O+M: EB,80,Platinum,2024-12-09
1677,1000205135,LEED v4.1 O+M: EB,72,Gold,2024-12-09
1678,1000205137,LEED v4.1 O+M: EB,68,Gold,2024-12-09
1679,1000205139,LEED v4.1 O+M: EB,83,Platinum,2024-12-09
1680,1000205141,LEED v4.1 O+M: EB,82,Platinum,2024-12-09
1681,1000205146,LEED v4.1 O+M: EB,70,Gold,2024-12-09
1682,1000205148,LEED v4.1 O+M: EB,72,Gold,2024-12-09
1683,1000205150,LEED v4.1 O+M: EB,72,Gold,2024-12-09
1684,1000205152,LEED v4.1 O+M: EB,82,Platinum,2024-12-09
1685,1000205154,LEED v4.1 O+M: EB,81,Platinum,2024-12-09
1686,1000205156,LEED v4.1 O+M: EB,69,Gold,2024-12-09
1687,1000205158,LEED v4.1 O+M: EB,66,Gold,2024-12-09
1688,1000205162,LEED v4.1 O+M: EB,80,Platinum,2024-12-09
1689,1000205164,LEED v4.1 O+M: EB,72,Gold,2024-12-09
1690,1000205243,LEED v4.1 O+M: EB,70,Gold,2025-05-28
1691,1000205245,LEED v4.1 O+M: EB,63,Gold,2025-05-28
1692,1000205247,LEED v4.1 O+M: EB,77,Gold,2025-05-28
1693,1000205249,LEED v4.1 O+M: EB,77,Gold,2025-05-28
1694,1000205251,LEED v4.1 O+M: EB,74,Gold,2025-05-28
1695,1000205253,LEED v4.1 O+M: EB,73,Gold,2025-05-28
1696,1000205254,LEED v4 O+M: EB,66,Gold,2024-11-21
1697,1000205282,LEED v4.1 O+M: EB,65,Gold,2024-12-03
1698,1000205284,LEED v4.1 O+M: EB,65,Gold,2024-12-05
1699,1000205286,LEED v4.1 O+M: EB,67,Gold,2024-12-05
1700,1000205288,LEED v4.1 O+M: EB,74,Gold,2024-12-03
1701,1000205290,LEED v4.1 O+M: EB,74,Gold,2024-12-03
1702,1000205292,LEED v4.1 O+M: EB,74,Gold,2024-12-03
1703,1000205294,LEED v4.1 O+M: EB,72,Gold,2024-12-03
1704,1000205296,LEED v4.1 O+M: EB,70,Gold,2025-05-28
1705,1000205298,LEED v4.1 O+M: EB,73,Gold,2025-05-28
1706,1000205300,LEED v4.1 O+M: EB,72,Gold,2025-05-28
1707,1000205302,LEED v4.1 O+M: EB,73,Gold,2025-05-28
1708,1000205304,LEED v4.1 O+M: EB,63,Gold,2025-05-28
1709,1000205306,LEED v4.1 O+M: EB,68,Gold,2025-05-28
1710,1000205311,LEED v4.1 O+M: EB,67,Gold,2024-12-03
1711,1000205313,LEED v4.1 O+M: EB,68,Gold,2024-12-03
1712,1000205316,LEED v4.1 O+M: EB,67,Gold,2024-12-03
1713,1000205318,LEED v4.1 O+M: EB,68,Gold,2024-12-03
1714,1000205320,LEED v4.1 O+M: EB,68,Gold,2024-12-03
1715,1000205323,LEED v4.1 O+M: EB,70,Gold,2025-05-28
1716,1000205325,LEED v4.1 O+M: EB,74,Gold,2025-05-28
1717,1000205327,LEED v4.1 O+M: EB,74,Gold,2025-05-28
1718,1000205329,LEED v4.1 O+M: EB,68,Gold,2025-05-28
1719,1000205331,LEED v4.1 O+M: EB,73,Gold,2025-05-28
1720,1000205333,LEED v4.1 O+M: EB,64,Gold,2025-05-28
1721,1000205341,LEED v4.1 O+M: EB,81,Platinum,2024-12-16
1722,1000205351,LEED v4 O+M: EB,64,Gold,2025-01-09
1723,1000205356,LEED v4.1 O+M: EB,69,Gold,2025-03-18
1724,1000205367,LEED v4.1 O+M: EB,78,Gold,2025-01-14
1725,1000205377,LEED v4 O+M: EB,83,Platinum,2024-09-29
1726,1000205382,LEED v4.1 O+M: EB,81,Platinum,2025-06-21
1727,1000205451,LEED v4.1 O+M: EB,82,Platinum,2025-06-21
1728,1000205454,LEED v4.1 O+M: EB,82,Platinum,2025-06-21
1729,1000205458,LEED v4.1 O+M: EB,84,Platinum,2024-12-24
1730,1000205460,LEED v4.1 O+M: EB,82,Platinum,2024-12-12
1731,1000205464,LEED v4.1 O+M: EB,85,Platinum,2024-12-23
1732,1000205466,LEED v4.1 O+M: EB,85,Platinum,2024-12-12
1733,1000205468,LEED v4.1 O+M: EB,82,Platinum,2024-12-23
1734,1000205470,LEED v4.1 O+M: EB,82,Platinum,2024-12-12
1735,1000205472,LEED v4.1 O+M: EB,82,Platinum,2024-12-18
1736,1000205475,LEED v4.1 O+M: EB,82,Platinum,2024-12-23
1737,1000205477,LEED v4.1 O+M: EB,84,Platinum,2024-12-12
1738,1000205480,LEED v4.1 O+M: EB,81,Platinum,2024-12-23
1739,1000205482,LEED v4.1 O+M: EB,82,Platinum,2024-12-23
1740,1000205484,LEED v4.1 O+M: EB,83,Platinum,2024-12-23
1741,1000205544,LEED v4.1 O+M: EB,69,Gold,2025-05-12
1742,1000205596,LEED v4.1 O+M: EB,71,Gold,2025-03-06
1743,1000205638,LEED v4.1 O+M: EB,86,Platinum,2025-01-12
1744,1000205640,LEED v4.1 O+M: EB,84,Platinum,2025-01-12
1745,1000205642,LEED v4.1 O+M: EB,85,Platinum,2025-01-12
1746,1000205644,LEED v4.1 O+M: EB,81,Platinum,2025-01-12
1747,1000205646,LEED v4.1 O+M: EB,85,Platinum,2025-01-12
1748,1000205692,LEED v4.1 O+M: EB,84,Platinum,2024-08-29
1749,1000205699,LEED v4.1 O+M: EB,58,Silver,2025-04-24
1750,1000205725,LEED v4.1 O+M: EB,76,Gold,2025-05-28
1751,1000205727,LEED v4.1 O+M: EB,76,Gold,2025-05-28
1752,1000205729,LEED v4.1 O+M: EB,76,Gold,2025-05-28
1753,1000205731,LEED v4.1 O+M: EB,77,Gold,2025-05-28
1754,1000205733,LEED v4.1 O+M: EB,77,Gold,2025-05-28
1755,1000205735,LEED v4.1 O+M: EB,77,Gold,2025-05-28
1756,1000205737,LEED v4.1 O+M: EB,75,Gold,2025-05-28
1757,1000205740,LEED v4.1 O+M: EB,75,Gold,2025-05-28
1758,1000205794,LEED v4.1 O+M: EB,61,Gold,2025-04-24
1759,1000205801,LEED v4.1 O+M: EB,80,Platinum,2025-02-22
1760,1000205807,LEED v4.1 O+M: EB,66,Gold,2024-12-13
1761,1000205820,LEED v4.1 O+M: EB,64,Gold,2025-06-09
1762,1000205861,LEED v4.1 O+M: EB,62,Gold,2025-02-19
1763,1000206147,LEED v4 O+M: EB,62,Gold,2024-11-26
1764,1000206170,LEED v4 O+M: EB,65,Gold,2025-05-16
1765,1000206179,LEED v4 O+M: EB,80,Platinum,2025-04-02
1766,1000206186,LEED v4.1 O+M: EB,72,Gold,2025-06-11
1767,1000206207,LEED v4.1 O+M: EB,80,Platinum,2025-07-22
1768,1000206250,LEED v4.1 O+M: EB,66,Gold,2025-05-06
1769,1000206253,LEED v4.1 O+M: EB,68,Gold,2025-05-06
1770,1000206265,LEED v4.1 O+M: EB,82,Platinum,2024-12-05
1771,1000206272,LEED v4.1 O+M: EB,88,Platinum,2025-02-05
1772,1000206275,LEED v4.1 O+M: EB,88,Platinum,2025-02-05
1773,1000206281,LEED v4.1 O+M: EB,70,Gold,2025-03-15
1774,1000206325,LEED v4.1 O+M: EB,69,Gold,2025-04-23
1775,1000206353,LEED v4.1 O+M: EB,83,Platinum,2024-12-10
1776,1000206355,LEED v4.1 O+M: EB,82,Platinum,2024-12-10
1777,1000206358,LEED v4.1 O+M: EB,83,Platinum,2024-10-07
1778,1000206360,LEED v4.1 O+M: EB,82,Platinum,2024-09-25
1779,1000206397,LEED v4.1 O+M: EB,83,Platinum,2024-10-16
1780,1000206414,LEED v4 O+M: EB,102,Platinum,2024-11-20
1781,1000206416,LEED v4.1 O+M: EB,66,Gold,2024-12-10
1782,1000206418,LEED v4.1 O+M: EB,81,Platinum,2024-12-03
1783,1000206442,LEED v4.1 O+M: EB,85,Platinum,2024-11-27
1784,1000206451,LEED v4.1 O+M: EB,91,Platinum,2024-12-13
1785,1000206465,LEED v4.1 O+M: EB,60,Gold,2024-11-19
1786,1000206496,LEED v4.1 O+M: EB,69,Gold,2025-05-13
1787,1000206515,LEED v4.1 O+M: EB,84,Platinum,2024-10-17
1788,1000206517,LEED v4.1 O+M: EB,65,Gold,2025-02-21
1789,1000206534,LEED v4.1 O+M: EB,82,Platinum,2025-03-26
1790,1000206634,LEED v4.1 O+M: EB,69,Gold,2025-07-24
1791,1000206636,LEED v4.1 O+M: EB,88,Platinum,2025-02-19
1792,1000206648,LEED v4.1 O+M: EB,70,Gold,2025-07-23
1793,1000206652,LEED v4.1 O+M: EB,67,Gold,2025-07-23
1794,1000206669,LEED v4.1 O+M: EB,70,Gold,2025-07-23
1795,1000206942,LEED v4.1 O+M: EB,85,Platinum,2025-05-26
1796,1000206945,LEED v4.1 O+M: EB,63,Gold,2025-02-26
1797,1000206958,LEED v4.1 O+M: EB,67,Gold,2024-11-06
1798,1000206961,LEED v4.1 O+M: EB,67,Gold,2024-11-06
1799,1000207000,LEED v4.1 O+M: EB,74,Gold,2025-03-20
1800,1000207002,LEED v4.1 O+M: EB,74,Gold,2025-02-24
1801,1000207004,LEED v4.1 O+M: EB,73,Gold,2025-05-07
1802,1000207041,LEED v4.1 O+M: EB,63,Gold,2024-10-28
1803,1000207055,LEED v4.1 O+M: EB,65,Gold,2024-11-13
1804,1000207057,LEED v4.1 O+M: EB,66,Gold,2024-11-19
1805,1000207087,LEED v4.1 O+M: EB,86,Platinum,2024-11-19
1806,1000207089,LEED v4.1 O+M: EB,79,Gold,2024-11-19
1807,1000207092,LEED v4.1 O+M: EB,82,Platinum,2024-11-19
1808,1000207094,LEED v4.1 O+M: EB,76,Gold,2024-11-19
1809,1000207096,LEED v4.1 O+M: EB,73,Gold,2024-11-19
1810,1000207173,LEED v4.1 O+M: EB,81,Platinum,2024-12-13
1811,1000207249,LEED v4.1 O+M: EB,72,Gold,2025-01-10
1812,1000207322,LEED v4.1 O+M: EB,75,Gold,2024-12-29
1813,1000207345,LEED v4.1 O+M: EB,70,Gold,2025-02-06
1814,1000207347,LEED v4.1 O+M: EB,67,Gold,2025-02-06
1815,1000207350,LEED v4.1 O+M: EB,76,Gold,2025-02-06
1816,1000207355,LEED v4.1 O+M: EB,67,Gold,2025-02-06
1817,1000207358,LEED v4.1 O+M: EB,68,Gold,2025-02-06
1818,1000207360,LEED v4.1 O+M: EB,65,Gold,2025-05-30
1819,1000207396,LEED v4.1 O+M: EB,87,Platinum,2024-11-22
1820,1000207399,LEED v4.1 O+M: EB,87,Platinum,2024-11-22
1821,1000207402,LEED v4.1 O+M: EB,82,Platinum,2024-11-13
1822,1000207436,LEED v4.1 O+M: EB,81,Platinum,2024-12-04
1823,1000207438,LEED v4.1 O+M: EB,81,Platinum,2024-12-04
1824,1000207440,LEED v4.1 O+M: EB,67,Gold,2024-12-05
1825,1000207443,LEED v4.1 O+M: EB,67,Gold,2024-12-05
1826,1000207447,LEED v4.1 O+M: EB,68,Gold,2024-12-05
1827,1000207451,LEED v4.1 O+M: EB,82,Platinum,2024-10-30
1828,1000207486,LEED v4.1 O+M: EB,83,Platinum,2024-10-30
1829,1000207490,LEED v4.1 O+M: EB,80,Platinum,2025-05-29
1830,1000207512,LEED v4.1 O+M: EB,87,Platinum,2024-11-26
1831,1000207514,LEED v4.1 O+M: EB,83,Platinum,2025-02-10
1832,1000207570,LEED v4.1 O+M: EB,55,Silver,2025-04-18
1833,1000207580,LEED v4.1 O+M: EB,84,Platinum,2024-12-16
1834,1000207601,LEED v4.1 O+M: EB,61,Gold,2025-04-03
1835,1000207634,LEED v4 O+M: EB,84,Platinum,2024-12-06
1836,1000207656,LEED v4.1 O+M: EB,82,Platinum,2024-12-08
1837,1000207812,LEED v4 O+M: EB,64,Gold,2024-10-29
1838,1000207818,LEED v4.1 O+M: EB,84,Platinum,2025-03-17
1839,1000207821,LEED v4.1 O+M: EB,82,Platinum,2024-12-16
1840,1000207823,LEED v4.1 O+M: EB,83,Platinum,2024-12-11
1841,1000207825,LEED v4.1 O+M: EB,82,Platinum,2024-12-11
1842,1000207827,LEED v4.1 O+M: EB,82,Platinum,2024-12-11
1843,1000207829,LEED v4.1 O+M: EB,83,Platinum,2024-12-16
1844,1000207831,LEED v4.1 O+M: EB,82,Platinum,2024-12-11
1845,1000207833,LEED v4.1 O+M: EB,83,Platinum,2024-12-11
1846,1000207835,LEED v4.1 O+M: EB,83,Platinum,2025-03-17
1847,1000207839,LEED v4.1 O+M: EB,85,Platinum,2025-03-17
1848,1000207856,LEED v4.1 O+M: EB,87,Platinum,2025-03-17
1849,1000207858,LEED v4.1 O+M: EB,82,Platinum,2025-03-17
1850,1000207860,LEED v4.1 O+M: EB,83,Platinum,2025-03-17
1851,1000207887,LEED v4.1 O+M: EB,61,Gold,2024-11-15
1852,1000207938,LEED v4.1 O+M: EB,68,Gold,2025-05-06
1853,1000208203,LEED v4.1 O+M: EB,83,Platinum,2024-12-23
1854,1000208225,LEED v4.1 O+M: EB,84,Platinum,2025-02-04
1855,1000208237,LEED v4.1 O+M: EB,83,Platinum,2024-11-27
1856,1000208297,LEED v4 O+M: EB,83,Platinum,2025-01-17
1857,1000208309,LEED v4.1 O+M: EB,85,Platinum,2025-02-06
1858,1000208339,LEED v4.1 O+M: EB,65,Gold,2025-03-14
1859,1000208345,LEED v4.1 O+M: EB,84,Platinum,2024-12-06
1860,1000208417,LEED v4.1 O+M: EB,85,Platinum,2024-12-16
1861,1000208420,LEED v4.1 O+M: EB,83,Platinum,2024-11-26
1862,1000208422,LEED v4.1 O+M: EB,84,Platinum,2024-11-26
1863,1000208424,LEED v4.1 O+M: EB,86,Platinum,2025-03-28
1864,1000208526,LEED v4.1 O+M: EB,74,Gold,2025-04-24
1865,1000208528,LEED v4.1 O+M: EB,74,Gold,2025-04-24
1866,1000208530,LEED v4.1 O+M: EB,75,Gold,2025-04-24
1867,1000208564,LEED v4.1 O+M: EB,72,Gold,2025-07-08
1868,1000208583,LEED v4.1 O+M: EB,76,Gold,2025-04-17
1869,1000208607,LEED v4.1 O+M: EB,96,Platinum,2025-03-07
1870,1000208609,LEED v4.1 O+M: EB,94,Platinum,2025-03-07
1871,1000208652,LEED v4.1 O+M: EB,83,Platinum,2025-02-10
1872,1000208678,LEED v4.1 O+M: EB,60,Gold,2025-04-09
1873,1000208812,LEED v4.1 O+M: EB,64,Gold,2025-04-25
1874,1000208814,LEED v4.1 O+M: EB,81,Platinum,2025-02-11
1875,1000208816,LEED v4.1 O+M: EB,82,Platinum,2024-12-17
1876,1000208820,LEED v4.1 O+M: EB,71,Gold,2024-12-16
1877,1000208822,LEED v4.1 O+M: EB,71,Gold,2024-12-16
1878,1000208824,LEED v4.1 O+M: EB,64,Gold,2024-12-16
1879,1000208826,LEED v4.1 O+M: EB,81,Platinum,2024-12-17
1880,1000208828,LEED v4.1 O+M: EB,85,Platinum,2025-04-22
1881,1000208830,LEED v4.1 O+M: EB,83,Platinum,2025-04-22
1882,1000208832,LEED v4.1 O+M: EB,86,Platinum,2024-12-17
1883,1000208834,LEED v4.1 O+M: EB,83,Platinum,2025-01-06
1884,1000208850,LEED v4.1 O+M: EB,81,Platinum,2024-12-25
1885,1000208852,LEED v4.1 O+M: EB,78,Gold,2024-12-25
1886,1000208854,LEED v4.1 O+M: EB,82,Platinum,2024-12-25
1887,1000208858,LEED v4.1 O+M: EB,80,Platinum,2024-12-25
1888,1000208863,LEED v4.1 O+M: EB,84,Platinum,2025-01-19
1889,1000208865,LEED v4.1 O+M: EB,85,Platinum,2024-12-20
1890,1000208949,LEED v4.1 O+M: EB,76,Gold,2025-06-25
1891,1000208975,LEED v4.1 O+M: EB,63,Gold,2025-03-24
1892,1000208977,LEED v4.1 O+M: EB,81,Platinum,2025-02-28
1893,1000208990,LEED v4 O+M: EB,81,Platinum,2025-05-08
1894,1000208992,LEED v4.1 O+M: EB,84,Platinum,2024-12-25
1895,1000208995,LEED v4.1 O+M: EB,81,Platinum,2024-12-25
1896,1000208997,LEED v4.1 O+M: EB,69,Gold,2025-02-27
1897,1000208999,LEED v4.1 O+M: EB,79,Gold,2024-12-25
1898,1000209001,LEED v4.1 O+M: EB,82,Platinum,2024-12-25
1899,1000209012,LEED v4.1 O+M: EB,75,Gold,2025-02-20
1900,1000209038,LEED v4.1 O+M: EB,81,Platinum,2025-02-13
1901,1000209149,LEED v4.1 O+M: EB,86,Platinum,2025-03-28
1902,1000209237,LEED v4.1 O+M: EB,84,Platinum,2025-03-28
1903,1000209243,LEED v4.1 O+M: EB,75,Gold,2025-01-28
1904,1000209292,LEED v4.1 O+M: EB,81,Platinum,2025-03-28
1905,1000209313,LEED v4.1 O+M: EB,67,Gold,2025-07-18
1906,1000209397,LEED v4.1 O+M: EB,64,Gold,2025-01-02
1907,1000209478,LEED v4.1 O+M: EB,68,Gold,2025-01-29
1908,1000209480,LEED v4.1 O+M: EB,70,Gold,2025-01-30
1909,1000209482,LEED v4.1 O+M: EB,68,Gold,2025-01-29
1910,1000209525,LEED v4 O+M: EB,85,Platinum,2025-04-02
1911,1000209531,LEED v4.1 O+M: EB,81,Platinum,2025-06-23
1912,1000209619,LEED v4.1 O+M: EB,84,Platinum,2025-04-13
1913,1000209760,LEED v4.1 O+M: EB,86,Platinum,2025-01-26
1914,1000209827,LEED v4.1 O+M: EB,76,Gold,2025-03-31
1915,1000209829,LEED v4.1 O+M: EB,68,Gold,2025-03-19
1916,1000209831,LEED v4.1 O+M: EB,84,Platinum,2025-03-31
1917,1000209833,LEED v4.1 O+M: EB,83,Platinum,2025-03-25
1918,1000209866,LEED v4.1 O+M: EB,80,Platinum,2025-06-03
1919,1000209869,LEED v4.1 O+M: EB,83,Platinum,2025-02-20
1920,1000209895,LEED v4.1 O+M: EB,83,Platinum,2025-02-19
1921,1000209946,LEED v4.1 O+M: EB,76,Gold,2025-05-30
1922,1000209969,LEED v4.1 O+M: EB,82,Platinum,2025-02-26
1923,1000209971,LEED v4.1 O+M: EB,63,Gold,2025-07-16
1924,1000210009,LEED v4.1 O+M: EB,84,Platinum,2025-05-16
1925,1000210019,LEED v4.1 O+M: EB,81,Platinum,2025-05-28
1926,1000210064,LEED v4.1 O+M: EB,88,Platinum,2025-05-13
1927,1000210075,LEED v4.1 O+M: EB,61,Gold,2025-03-05
1928,1000210077,LEED v4.1 O+M: EB,74,Gold,2025-03-13
1929,1000210079,LEED v4.1 O+M: EB,66,Gold,2025-03-13
1930,1000210081,LEED v4.1 O+M: EB,81,Platinum,2025-02-04
1931,1000210086,LEED v4.1 O+M: EB,87,Platinum,2025-04-08
1932,1000210092,LEED v4.1 O+M: EB,87,Platinum,2025-04-08
1933,1000210094,LEED v4.1 O+M: EB,84,Platinum,2025-04-08
1934,1000210096,LEED v4.1 O+M: EB,84,Platinum,2025-04-08
1935,1000210127,LEED v4.1 O+M: EB,82,Platinum,2025-03-05
1936,1000210145,LEED v4.1 O+M: EB,71,Gold,2025-02-12
1937,1000210147,LEED v4.1 O+M: EB,70,Gold,2025-01-26
1938,1000210149,LEED v4.1 O+M: EB,85,Platinum,2025-04-29
1939,1000210150,LEED v4 O+M: EB,63,Gold,2025-06-23
1940,1000210310,LEED v4.1 O+M: EB,88,Platinum,2025-01-31
1941,1000210322,LEED v4.1 O+M: EB,83,Platinum,2025-05-07
1942,1000210324,LEED v4.1 O+M: EB,81,Platinum,2025-05-07
1943,1000210333,LEED v4.1 O+M: EB,79,Gold,2025-05-12
1944,1000210391,LEED v4.1 O+M: EB,69,Gold,2025-04-08
1945,1000210395,LEED v4.1 O+M: EB,68,Gold,2025-04-08
1946,1000210397,LEED v4.1 O+M: EB,69,Gold,2025-05-05
1947,1000210402,LEED v4.1 O+M: EB,85,Platinum,2025-06-15
1948,1000210404,LEED v4.1 O+M: EB,86,Platinum,2025-06-15
1949,1000210407,LEED v4.1 O+M: EB,81,Platinum,2025-06-15
1950,1000210409,LEED v4.1 O+M: EB,84,Platinum,2025-06-15
1951,1000210412,LEED v4.1 O+M: EB,81,Platinum,2025-06-05
1952,1000210414,LEED v4.1 O+M: EB,82,Platinum,2025-06-05
1953,1000210416,LEED v4.1 O+M: EB,84,Platinum,2025-03-27
1954,1000210418,LEED v4.1 O+M: EB,83,Platinum,2025-05-12
1955,1000210463,LEED v4.1 O+M: EB,73,Gold,2025-03-11
1956,1000210470,LEED v4.1 O+M: EB,64,Gold,2025-06-20
1957,1000210509,LEED v4.1 O+M: EB,77,Gold,2025-02-21
1958,1000210511,LEED v4.1 O+M: EB,79,Gold,2025-02-21
1959,1000210513,LEED v4.1 O+M: EB,75,Gold,2025-02-22
1960,1000210516,LEED v4.1 O+M: EB,79,Gold,2025-02-26
1961,1000210641,LEED v4.1 O+M: EB,72,Gold,2025-05-09
1962,1000210654,LEED v4.1 O+M: EB,85,Platinum,2025-06-05
1963,1000210656,LEED v4.1 O+M: EB,85,Platinum,2025-06-05
1964,1000210658,LEED v4.1 O+M: EB,81,Platinum,2025-06-05
1965,1000210660,LEED v4.1 O+M: EB,86,Platinum,2025-06-11
1966,1000210662,LEED v4.1 O+M: EB,85,Platinum,2025-06-11
1967,1000210667,LEED v4.1 O+M: EB,73,Gold,2025-04-21
1968,1000210678,LEED v4.1 O+M: EB,83,Platinum,2025-03-25
1969,1000210680,LEED v4.1 O+M: EB,82,Platinum,2025-03-25
1970,1000210682,LEED v4.1 O+M: EB,76,Gold,2025-03-25
1971,1000210684,LEED v4.1 O+M: EB,84,Platinum,2025-03-25
1972,1000210913,LEED v4.1 O+M: EB,72,Gold,2025-01-25
1973,1000210949,LEED v4.1 O+M: EB,81,Platinum,2025-01-30
1974,1000210979,LEED v4.1 O+M: EB,66,Gold,2025-04-01
1975,1000211096,LEED v4.1 O+M: EB,82,Platinum,2025-03-29
1976,1000211106,LEED v4.1 O+M: EB,83,Platinum,2025-03-28
1977,1000211118,LEED v4.1 O+M: EB,65,Gold,2025-07-16
1978,1000211272,LEED v4.1 O+M: EB,67,Gold,2025-05-29
1979,1000211298,LEED v4.1 O+M: EB,71,Gold,2025-04-14
1980,1000211310,LEED v4.1 O+M: EB,74,Gold,2025-04-14
1981,1000211312,LEED v4.1 O+M: EB,78,Gold,2025-04-09
1982,1000211314,LEED v4.1 O+M: EB,82,Platinum,2025-04-09
1983,1000211316,LEED v4.1 O+M: EB,74,Gold,2025-04-09
